G1	G2	G3	G4	G5	G6	G9
8.5008942	1.9109689	8.9502138	2.0604060	3.3015813	0.0000000	1.3030994
8.0984151	1.9566902	8.8556602	1.9118417	3.5189100	0.0000000	1.5584398
8.6850074	1.7251158	9.3879509	2.0828729	3.3559964	0.0000000	1.5066446
8.9499242	1.7106320	8.5322286	2.0470173	3.3702891	0.0000000	1.4896559
8.8666061	1.7040594	8.5565943	2.2012245	3.5629984	0.0000000	1.6255369
8.2478303	1.8393060	8.3157762	2.0336162	2.9634721	0.0000000	1.6025231
8.5394696	1.6093483	9.0282433	2.0286069	3.3613246	0.0000000	1.5095249
9.0498374	1.7146826	8.5629282	2.1327430	3.7661067	0.0000000	1.7205488
9.0466983	1.5982543	9.0183046	2.0722672	3.7053401	0.0000000	1.5782186
8.5147156	1.6015406	8.2619218	2.1955175	3.0512477	0.0000000	1.5196071
9.1129705	1.7337776	8.8736371	2.0230754	3.4657205	0.0000000	1.3633074
8.6344927	1.7878225	8.9947880	2.3684021	3.4014689	0.0000000	1.4807605
9.1586473	1.8179731	9.1300239	2.1569166	3.3318892	0.0000000	1.4437996
9.0014037	1.6567167	8.8506655	2.0978192	3.4214647	0.0000000	1.4879182
9.3754153	1.9074161	8.4181741	1.9598643	3.2934983	0.0000000	1.4114335
9.0216990	1.6702312	8.0932617	2.1086925	3.0789215	0.0000000	1.5386335
9.2180199	1.9979682	8.8236602	2.2305014	3.4008580	0.0000000	1.4282479
8.8134882	1.6910643	8.6117094	2.0756016	3.3659094	0.0000000	1.7512222
8.9467623	1.6109513	9.0745029	2.1760153	3.2736032	0.0000000	1.6307083
8.7311564	1.9039900	8.9638863	2.0568960	3.5351897	0.0000000	1.5554051
8.8900192	1.7132136	8.8779373	2.1806877	3.1341660	0.0000000	1.7568742
9.6673005	1.9962488	9.3038185	2.0730487	3.3659041	0.0000000	1.6111805
9.0117585	1.5701173	8.8846166	2.1540501	3.5850108	0.0000000	1.6495904
8.8973891	1.7745809	8.4443730	2.1031836	3.1948206	0.0000000	1.5160890
8.5672186	1.7177223	8.7053333	2.3185728	3.0972779	0.0000000	1.7706736
9.1195498	1.7091572	8.5773643	2.2792166	3.7219089	0.0000000	1.5171442
8.9265709	1.9362029	8.8236647	2.3135798	3.1991743	0.0000000	1.3850529
8.9377975	1.9140756	8.9332785	1.9722444	3.5148411	0.0000000	1.4523366
8.7020543	1.6289758	8.6215343	2.2450740	3.2126824	0.0000000	1.4832421
8.7195517	2.1143845	8.6138066	2.2025629	3.2903047	0.0000000	1.4519615
8.8494690	1.9141319	9.3825332	2.0759402	3.2468512	0.0000000	1.5280502
8.5421585	1.8526454	8.5955050	2.2007726	3.2329567	0.0000000	1.6858469
8.5518467	1.6251326	8.9333909	2.0838365	3.4141176	0.0000000	1.4794622
8.2952305	1.7662579	8.4132973	1.8908159	3.4087796	0.0000000	1.3533981
8.8839539	1.6475833	8.8603843	1.9466172	3.6849650	0.0000000	1.6147163
8.7186059	2.1005448	8.8459886	2.1245671	3.2225744	0.0000000	1.5220228
9.4990794	1.6390036	8.4141610	1.9644534	3.2698202	0.0000000	1.6007050
8.8533916	1.7209389	8.9661492	2.2091885	3.3599974	0.0000000	1.6369952
8.7460963	1.5635925	8.8100387	2.2042045	3.4065436	0.0000000	1.5187914
8.3084966	1.8945923	8.8886946	2.0768963	3.4334364	0.0000000	1.5467775
8.9712335	1.6766523	8.6434964	1.9765188	3.5753086	0.0000000	1.4334018
8.4188416	1.9882559	8.6537875	2.1354774	2.9944096	0.0000000	1.3500960
7.9793542	1.4896517	8.5367762	2.1897302	3.0274372	0.0000000	1.5195298
9.0940454	1.6176169	8.5875600	2.3651512	3.4712682	0.0000000	1.5904006
9.2873699	1.9342397	8.2370863	2.1487547	3.6161801	0.0000000	1.5619931
8.9136013	1.8215199	9.3012434	2.3060467	3.3545656	0.0000000	1.5271287
8.9626911	1.7858254	8.7039958	2.4894748	3.6280598	0.0000000	1.6370446
8.6377569	1.7748660	9.0918785	2.1984531	3.5203370	0.0000000	1.4903397
8.7199699	1.8835869	8.5283847	1.9833051	3.5169911	0.0000000	1.4777649
8.7563476	1.9148118	9.4178020	2.1581926	3.3120595	0.0000000	1.4956677
9.1056296	1.6730323	8.9682382	2.2045320	3.4027670	0.0000000	1.4949287
8.4667658	1.7565031	8.6580416	2.1891193	3.7728268	0.0000000	1.4569879
8.7814468	1.7140848	9.0044334	2.3379181	3.1480409	0.0000000	1.5963708
8.2494899	1.5813364	8.6858297	2.2188764	3.4403495	0.0000000	1.6286084
8.4579690	1.9294032	8.8035384	1.8591966	3.7064012	0.0000000	1.7598194
8.7814303	1.8687090	9.0149794	2.0941576	3.3301733	0.0000000	1.5990188
8.9873351	1.8128344	8.5188512	2.2083481	3.4942370	0.0000000	1.6853940
8.6903397	1.8279406	8.2712320	1.9301883	3.0241011	0.0000000	1.5100564
8.7863498	2.0876667	8.3214785	1.9824770	3.4486083	0.0000000	1.3821525
8.7497642	1.8441434	9.1687793	2.2129409	3.6083615	0.0000000	1.4763239
8.6220780	1.8212675	8.6069849	1.9630529	3.3254509	0.0000000	1.5891499
8.4786014	1.8297733	9.1821264	2.0748341	3.4033338	0.0000000	1.4859116
8.6909122	1.8650219	8.3452318	1.9455534	3.4013850	0.0000000	1.5672779
8.8622945	1.7979708	8.5075203	2.0313120	3.6370038	0.0000000	1.3971367
9.1396692	1.7717235	8.2521632	2.0241632	3.4872337	0.0000000	1.4642494
9.0753008	1.6390215	9.3603750	2.0315510	3.4873296	0.0000000	1.6496674
9.9438093	1.7116423	8.3960380	2.0661523	3.0289784	0.0000000	1.6397584
9.5182525	1.9147384	8.9597385	1.8708728	3.3964100	0.0000000	1.6389265
8.5946655	1.8104400	8.1289160	2.0971120	3.1904501	0.0000000	1.3265648
9.4430009	1.5381094	9.4130585	2.1788272	3.3807185	0.0000000	1.4748276
8.8001160	1.9326599	8.3903347	2.1921091	3.2389464	0.0000000	1.4048811
8.4255857	2.0584381	8.2605424	1.9626531	3.0830963	0.0000000	1.5384530
8.9158738	1.6804140	8.4643130	1.9047895	3.0020561	0.0000000	1.3698115
9.0836455	1.8536170	8.5544774	2.2537160	3.2598877	0.0000000	1.4638736
8.7042554	1.5945040	8.0942410	2.0782876	3.2719631	0.0000000	1.4763354
8.8246044	1.6719390	9.0576475	2.0157872	3.0151872	0.0000000	1.3123497
9.0737860	1.7658970	8.0084228	2.1351858	3.4973283	0.0000000	1.3264271
8.6737982	1.5245080	8.6808203	2.2214691	3.3182721	0.0000000	1.4227204
9.1371721	1.8838009	9.1988811	2.1094528	3.3335256	0.0000000	1.3608764
9.3001679	1.5730105	9.0193685	2.6047251	3.6493645	0.0000000	1.5520029
8.5549021	1.7152395	8.0037852	2.1306343	3.1497325	0.0000000	1.4863676
8.6067286	1.8077634	9.2675845	2.3132327	3.3823098	0.0000000	1.4276897
9.1946377	1.6578144	8.1133393	2.1638160	3.3813662	0.0000000	1.3720907
8.7264319	1.8147086	8.2279346	2.2731730	3.2960395	0.0000000	1.5906795
8.8154976	1.8407401	8.1501092	2.0867836	3.3761293	0.0000000	1.3780716
9.3575348	1.6926596	8.5988870	2.0582503	3.5192649	0.0000000	1.6215021
8.6251843	1.7079643	8.9097364	2.2023562	3.3444292	0.0000000	1.6487881
9.3529957	1.6771435	8.2628928	2.1571249	3.0681442	0.0000000	1.6247510
8.8708884	1.9196328	8.5388711	2.2122335	3.5666289	0.0000000	1.6021179
8.8014382	1.9337780	8.2276999	1.8743647	3.5713625	0.0000000	1.6084084
9.0566217	1.8770628	8.7456565	2.0500219	3.5516357	0.0000000	1.5805866
9.1819518	1.6720546	8.7259346	2.1484028	3.7028101	0.0000000	1.5720275
9.3308431	1.7993132	9.1150559	2.0276556	3.5093424	0.0000000	1.5079438
9.5969467	1.8760680	8.1128533	2.1835637	3.3417651	0.0000000	1.5901172
8.9194029	1.7719173	8.7594577	2.1051979	3.4103650	0.0000000	1.4748690
8.8963086	1.8585697	8.8397506	2.1202332	3.1045928	0.0000000	1.4633519
9.5231244	1.7039235	8.6664890	2.0355044	3.3610590	0.0000000	1.4711568
8.8367153	1.7860799	8.0938277	2.2189716	3.0340563	0.0000000	1.5451596
8.5191171	1.7230344	8.9915028	1.9092731	3.2392759	0.0000000	1.4668907
9.2808333	1.6271170	8.3728871	2.0668116	3.4268572	0.0000000	1.4540909
8.6941760	1.7476278	8.8353059	2.2443287	3.1898369	0.0000000	1.4339463
8.5220361	1.7891715	8.5407146	2.3453547	3.3061920	0.0000000	1.5532784
8.7063917	1.8394230	8.7489153	2.0423165	3.4817275	0.0000000	1.5327237
8.6242208	1.9362799	8.7714938	2.2122157	3.2661925	0.0000000	1.5769900
8.6545283	1.6938555	8.5833672	1.9128579	3.1494977	0.0000000	1.2847765
8.6076550	1.6594698	8.8811590	2.0445089	3.2112444	0.0000000	1.3861169
8.2117668	1.7339968	8.7047092	2.0782115	3.1408996	0.0000000	1.5491179
9.3079978	1.7707075	8.4210284	1.8761174	3.4959963	0.0000000	1.7679524
8.8859456	1.6628610	8.6554646	2.1840787	3.4779553	0.0000000	1.6524440
7.8599365	1.6844610	8.0930465	2.1357543	3.3698818	0.0000000	1.4707465
9.5368196	1.6365286	8.7819741	2.4393006	3.1789966	0.0000000	1.6549355
8.5867809	1.5024217	8.5182249	1.9671119	3.5965016	0.0000000	1.3306376
8.2056188	1.5394933	7.8496432	2.1555481	3.4442610	0.0000000	1.6551347
8.9564482	1.8048162	9.2039916	1.9652394	2.9629691	0.0000000	1.4114744
8.7895697	1.8006081	8.9679438	2.4946997	3.3353812	0.0000000	1.3491375
9.0766299	1.7298822	8.5730266	1.8457533	3.6150181	0.0000000	1.4565135
8.7259234	1.6668156	9.0196876	2.1251341	3.2031078	0.0000000	1.8951754
8.3052999	1.7106653	8.5211283	1.9086213	3.3427961	0.0000000	1.5276187
9.7829451	1.5684530	8.6236904	2.0730361	3.3916386	0.0000000	1.4522555
9.3490983	1.7241234	8.2237479	2.1897366	3.2042217	0.0000000	1.4065771
8.3440557	2.0799539	8.5084506	2.0348387	3.2005794	0.0000000	1.9063647
8.2753232	1.8264693	8.6092848	2.0717591	3.5283471	0.0000000	1.6123289
8.9302543	1.6540762	8.3062640	2.1860274	3.4027962	0.0000000	1.4710349
9.1418025	1.8481913	8.4327769	2.1775749	3.3727174	0.0000000	1.5796463
9.4429951	1.8027457	8.7824416	2.1787169	3.9819254	0.0000000	1.4270752
8.2618657	2.1237211	8.6086561	2.0458111	3.2608394	0.0000000	1.5842848
9.3383024	1.8158492	8.8687342	2.1488765	3.6237337	0.0000000	1.5980380
8.7734140	1.6862001	8.8212771	2.3416956	3.2638973	0.0000000	1.5407566
8.9477169	1.7932589	8.5449689	1.9783937	3.2381535	0.0000000	1.5374011
8.8542630	2.0234189	8.0013901	2.1504425	3.3321576	0.0000000	1.5285715
8.8891423	1.7865245	8.1113100	2.2969750	3.5463463	0.0000000	1.4944517
8.0802983	1.6833453	8.8207790	2.1122849	3.5615382	0.0000000	1.5445194
8.7777793	1.7261050	9.1341568	2.0487319	3.2196475	0.0000000	1.4833228
8.9755404	1.5959245	8.9646640	1.9866475	3.6454383	0.0000000	1.6737587
8.6122232	1.7104455	8.1893189	1.7331942	3.4549771	0.0000000	1.6225527
8.8203001	1.6288553	8.5557814	2.3905724	3.2927195	0.0000000	1.4391254
9.4744395	1.7966622	9.1011892	2.1550066	2.9686563	0.0000000	1.4402704
9.1249922	1.6695514	8.9679111	1.9934702	3.2061162	0.0000000	1.4920412
8.7094264	1.7354936	8.6298143	2.0773510	3.1685211	0.0000000	1.4370507
8.7016816	1.8437703	9.3366031	2.1173897	3.8663412	0.0000000	1.6112656
8.9366075	1.8016643	9.1185535	1.9652698	3.5085366	0.0000000	1.4495759
8.7882640	1.9587787	8.7702843	2.0612891	3.2005126	0.0000000	1.5514942
8.7878582	1.7877270	8.6367343	2.1364562	3.2071379	0.0000000	1.6932326
9.2148749	1.7762247	8.5966687	2.3098050	3.2967460	0.0000000	1.6679560
9.1637844	1.7772228	8.8603416	2.1843353	3.4161480	0.0000000	1.5554066
8.9385659	1.7936594	8.6051015	2.2245399	3.4278627	0.0000000	1.5035289
8.2990117	1.8299883	8.5188205	2.1883272	3.2685806	0.0000000	1.5667929
8.8215943	1.7965698	9.2411995	2.2621282	3.7590538	0.0000000	1.5557337
8.9398663	1.6343973	8.7671169	2.2057450	3.3677202	0.0000000	1.4198845
9.3779288	1.5758905	8.4545971	2.2009954	3.6874504	0.0000000	1.5653726
8.5082482	1.8304857	8.3637035	2.3614502	3.6565707	0.0000000	1.7013657
8.2188045	1.9327092	8.2073423	2.1731799	3.4590023	0.0000000	1.4371965
8.6965599	1.7757123	8.3757728	2.2018127	3.3331401	0.0000000	1.5351100
8.8430049	1.8618813	8.6087953	2.1923897	3.3708516	0.0000000	1.5105147
9.1676166	1.6653776	8.2260706	2.0279298	3.4293159	0.0000000	1.4612025
8.8866458	1.7886847	9.0003736	2.2090870	3.1933344	0.0000000	1.6952355
8.0176765	1.9029496	8.7817158	2.1679624	3.1361304	0.0000000	1.5872244
9.1230772	1.7130144	8.6929037	2.4893113	3.5384006	0.0000000	1.5466984
10.2441634	1.6430977	8.2003881	2.3527609	3.4968100	0.0000000	1.6299313
8.5625489	1.6895163	9.0379795	2.2344880	3.1616660	0.0000000	1.4046675
8.7963737	1.6682659	9.4153525	1.9936969	3.5680429	0.0000000	1.6423821
9.3559226	1.6718717	8.7776253	2.2078676	2.9707507	0.0000000	1.2282264
8.6365143	1.7875640	8.0721696	2.3590147	3.3320097	0.0000000	1.5445347
8.9475040	1.6051425	8.2066649	1.9616836	3.0326559	0.0000000	1.5166157
8.5198844	1.8378890	8.6840844	2.0774625	3.5948492	0.0000000	1.7049651
8.5465635	1.6309177	8.7510418	2.0688506	3.4701881	0.0000000	1.6154285
9.2601974	1.7134042	8.4962857	2.1555205	3.1361720	0.0000000	1.4315672
9.0267698	2.0439514	8.1305783	2.1042772	3.2835770	0.0000000	1.6630747
8.2645010	1.6745973	8.9201471	2.0463876	3.1994723	0.0000000	1.4211584
8.6030833	1.7760061	8.3650630	2.1452733	3.6030822	0.0000000	1.6125791
8.4660875	1.7988582	8.2092499	2.1642735	3.3911293	0.0000000	1.5077821
8.5861978	1.8889557	8.8085312	2.0334310	3.7458699	0.0000000	1.3827819
8.3868952	1.6654798	9.0043393	2.2687627	3.3199753	0.0000000	1.5617607
8.8761293	1.6138044	9.0799888	2.1300467	3.1239562	0.0000000	1.7737477
8.4935108	1.7020675	8.4792452	1.9657506	3.3315960	0.0000000	1.5931162
8.8434280	1.8867481	7.6644884	2.1683335	3.6071957	0.0000000	1.4928553
8.9941941	1.8141109	8.2965738	2.0818767	3.3109231	0.0000000	1.5198555
9.3865153	1.7923219	8.9361497	2.1601180	3.0607622	0.0000000	1.5666625
9.0308761	1.7077991	8.1682469	2.0724686	3.7999229	0.0000000	1.5737935
8.5968567	1.9531587	8.5332618	2.0404909	3.4111446	0.0000000	1.3478827
8.2779588	1.7325354	8.8274750	2.1126082	3.5342015	0.0000000	1.6412130
8.0990798	1.5523596	7.9163218	2.2087127	3.1532326	0.0000000	1.4574524
8.6023479	1.9381912	8.3011901	2.0619705	3.4618118	0.0000000	1.4905962
8.8053487	1.5915100	9.3012213	2.1107221	3.2382576	0.0000000	1.4813812
8.7155003	1.7457181	9.0178118	2.1534481	3.4040337	0.0000000	1.4462701
8.7475162	1.8022876	8.5275531	2.2080577	2.9978406	0.0000000	1.5061179
8.2627063	1.7760854	8.1359243	2.0500387	3.5522572	0.0000000	1.5788508
8.8810543	1.8707831	7.9695588	2.2865653	3.3185850	0.0000000	1.5334878
8.4745497	1.5731643	9.2247241	2.1580234	3.4362198	0.0000000	1.8070894
9.1465236	1.5950602	8.6868030	1.9143763	3.3173339	0.0000000	1.7116679
8.5640755	1.6383389	8.8267627	2.1217722	3.4332702	0.0000000	1.6187424
9.1010539	1.7259614	8.3580675	2.1858458	3.4868485	0.0000000	1.7549125
9.1422750	1.7541851	8.6279316	2.1479444	3.4881548	0.0000000	1.6028790
8.7227235	1.7469427	9.2522134	2.1562819	3.3456241	0.0000000	1.3303742
8.7889181	1.8908379	9.2714632	2.3497875	3.4581845	0.0000000	1.4823305
8.5816719	1.8238943	8.4338146	1.8894039	3.3047244	0.0000000	1.5029297
9.0809414	1.6454757	8.0426472	2.3127195	3.4104897	0.0000000	1.4286460
8.4564227	1.6111951	8.5519211	2.1538789	3.9125108	0.0000000	1.6532109
8.9989168	1.7522461	8.3399825	2.2112809	3.3692548	0.0000000	1.3934536
9.0212281	1.7813973	8.5760833	2.0510127	3.2395063	0.0000000	1.5765810
8.9093189	1.5571254	8.8544805	1.9087931	3.4054147	0.0000000	1.6954192
8.6552265	1.6809961	8.3246717	2.1559784	3.4328372	0.0000000	1.5723085
9.3962584	2.1115421	8.8052254	2.0885677	3.1201977	0.0000000	1.5338221
8.1551358	1.6990618	8.5367562	2.4688374	3.4578759	0.0000000	1.5032280
8.6173306	1.7039690	8.4431631	1.8974154	3.3617686	0.0000000	1.6072754
8.9906428	1.8381139	8.8297954	2.3316326	3.1811887	0.0000000	1.6718484
8.4585841	1.5581071	8.6549493	2.1373409	2.9768360	0.0000000	1.6950802
8.4427054	1.7609899	8.8439189	1.9649135	3.2934346	0.0000000	1.6457644
9.0471037	1.7414635	8.3112467	2.1068908	3.1877419	0.0000000	1.6531123
8.4152627	1.9315039	8.8742445	2.0233092	3.3141521	0.0000000	1.5016290
9.2905590	2.1079063	9.0404044	2.0371389	3.5291540	0.0000000	1.4245967
8.5769243	1.8787740	7.9749215	2.2307862	3.5539300	0.0000000	1.3732743
9.0712045	1.7718513	8.8083704	2.2846292	3.5260536	0.0000000	1.5761638
8.8253263	1.7818535	8.7608390	2.1305153	3.1232866	0.0000000	1.3824527
8.5698583	1.7936340	8.7218720	2.1398643	3.2750658	0.0000000	1.5128458
8.5722465	1.7319407	8.8147600	2.0518021	3.2952255	0.0000000	1.5056284
8.6329675	1.9364066	8.5918273	2.0151759	3.4582589	0.0000000	1.7944868
9.0115287	1.7603011	8.2535177	2.2616799	3.6538736	0.0000000	1.6535609
8.7414918	1.6789867	8.4966244	2.1101589	3.3420238	0.0000000	1.4186206
8.4585540	1.8368012	8.9714532	2.3680316	3.1348251	0.0000000	1.6480542
8.9037875	1.8545853	8.6512538	2.3043702	3.5106986	0.0000000	1.6095443
8.5436151	1.6788822	8.6339420	2.3041199	3.0768618	0.0000000	1.5471758
8.9497449	1.8958463	8.7388135	2.1906417	3.1073215	0.0000000	1.5759079
8.4826614	1.7859547	8.4053970	1.9428884	3.2689484	0.0000000	1.4022475
8.6049940	1.6828583	8.4848714	1.9364898	3.2995970	0.0000000	1.5782207
9.0079130	1.7939389	8.6302210	2.1120146	3.4914630	0.0000000	1.4851089
8.9907648	1.5500792	8.8249433	2.0713954	3.1532649	0.0000000	1.5103075
8.8986199	1.7874803	9.0587957	2.0574140	3.2915919	0.0000000	1.4562197
9.1913691	1.7313172	7.7949428	2.3136543	3.4320395	0.0000000	1.4103365
8.8829985	1.8134726	8.2915415	2.2327039	3.1747047	0.0000000	1.6130145
9.4506774	1.5570985	8.5590409	2.3402636	3.5744428	0.0000000	1.4938121
8.5580123	1.6240015	9.4552112	2.3811249	3.6989187	0.0000000	1.3226103
8.4534737	1.7053237	8.5004718	2.2120658	3.3949638	0.0000000	1.3841980
9.4683838	1.6004888	8.7145914	1.9020165	3.2613458	0.0000000	1.5415499
8.2135584	1.6398865	8.0414795	1.9958909	3.2289854	0.0000000	1.4248514
8.9040941	1.6748889	8.8943654	2.1213902	3.2794720	0.0000000	1.6008658
8.3487162	1.6793726	8.2960228	1.9313792	3.1321305	0.0000000	1.5094637
8.9710491	1.8446490	8.7702448	2.2593598	3.1926705	0.0000000	1.4199120
9.9514946	1.6459651	8.9344905	2.3849048	3.5089461	0.0000000	1.5983762
8.6202130	1.6351206	8.4817647	2.2397848	3.3248504	0.0000000	1.7256088
9.2161603	1.8098798	9.1539781	2.0130928	3.1151468	0.0000000	1.6803290
8.2294255	1.7968079	8.8569281	2.0778254	3.4482523	0.0000000	1.4877852
9.0488024	1.8990581	8.6691526	2.0858662	3.2309162	0.0000000	1.6330181
8.5907219	1.5282251	8.2003951	2.3374318	3.5411900	0.0000000	1.5820425
9.3147223	1.4506207	8.7570322	2.3546794	3.7624011	0.0000000	1.5410694
9.0468711	1.8903677	8.7322558	2.2664471	3.1313262	0.0000000	1.5002108
9.5320298	1.7914161	9.2905655	2.2091456	3.6303190	0.0000000	1.5296988
9.6370485	1.8594073	8.5972947	2.1929060	3.2970611	0.0000000	1.5660201
8.6134133	1.7308715	8.4919639	2.0795650	3.6509347	0.0000000	1.5332282
8.7347900	1.7467839	8.8485851	2.0638360	3.1670164	0.0000000	1.4665956
9.4829041	1.7505976	8.6052778	2.1791814	3.3600112	0.0000000	1.5663198
9.2084549	1.9121349	8.4869399	1.9684621	3.3552239	0.0000000	1.6809749
9.4470481	1.7993078	8.2582025	1.9480516	3.3304694	0.0000000	1.6783350
8.8228798	1.8056325	9.5247880	1.9151220	3.2516346	0.0000000	1.3957104
8.6684619	1.6739970	8.3920366	2.1244168	3.5196984	0.0000000	1.6888750
8.9932994	1.7232302	8.2518588	2.2802591	3.1173394	0.0000000	1.3004803
9.2169399	1.8241837	8.6628289	1.9602785	3.3290801	0.0000000	1.5332567
8.6771555	1.8002225	8.4194396	2.2312022	3.4610593	0.0000000	1.3732619
9.1507472	1.7023720	8.0823281	2.0753446	3.7254385	0.0000000	1.5951508
9.0296935	1.7930090	8.2117247	1.9761250	3.4859024	0.0000000	1.5978255
9.0862687	1.9368152	7.6050091	2.1580290	3.1433856	0.0000000	1.5249581
8.9168806	1.8026160	9.2189508	1.8857835	3.2812848	0.0000000	1.5702739
8.6308084	1.7282985	8.3979113	1.8941248	3.6344765	0.0000000	1.5533936
8.9888345	1.8966379	8.7318836	2.2348757	3.2799518	0.0000000	1.5157569
8.8391501	1.7589084	8.7259370	2.0415755	3.4311103	0.0000000	1.5068852
8.6585500	1.7755286	8.5637716	1.8984924	3.4481782	0.0000000	1.5302353
9.0589099	1.6406069	8.7022450	2.0859476	3.1786766	0.0000000	1.5427364
9.2483018	1.6764789	8.9822044	2.1730649	3.1572720	0.0000000	1.4494364
8.4486032	1.8347430	8.5881807	2.1284730	3.5249432	0.0000000	1.4328303
8.8311891	1.6064584	8.2595222	2.0934289	3.5078721	0.0000000	1.5032202
8.5007647	1.8718473	8.8297822	2.4187022	3.2393727	0.0000000	1.6018422
9.4907153	1.7952942	8.8693391	2.2103742	3.2132490	0.0000000	1.6650265
9.0819010	1.6677211	9.0207946	2.2124586	3.2275915	0.0000000	1.5516521
8.9041941	1.6904585	8.9111744	2.0912025	3.3513928	0.0000000	1.6167881
9.1235003	1.6068372	8.4379583	2.2091466	3.4735202	0.0000000	1.6309662
8.8765892	1.8856747	8.3978293	2.3880645	3.4924769	0.0000000	1.6584668
9.6180662	1.8268930	8.0609175	2.0505406	3.8916838	0.0000000	1.4639429
8.6194850	1.6204877	8.2828940	2.5029615	3.3762745	0.0000000	1.5098295
9.1179169	1.9118112	8.7786933	2.1538966	3.0619154	0.0000000	1.5535346
8.9176451	1.6354725	8.5840714	1.9677352	3.0032141	0.0000000	1.5307843
8.6482975	1.8231584	8.4957474	2.1033664	3.6009331	0.0000000	1.6914914
9.4148194	1.7022680	8.5757209	2.1988108	3.2793902	0.0000000	1.5239294
8.9428059	1.6230595	8.6726423	2.1379719	3.2359315	0.0000000	1.5158284
8.7798056	1.7035800	9.1720815	2.2304256	3.2463028	0.0000000	1.5008613
8.6383615	1.7546798	9.4313369	2.3683159	3.4479964	0.0000000	1.5760747
8.6620084	1.8543309	8.3545445	2.2579122	3.6598248	0.0000000	1.5575346
8.6474193	1.6732215	8.6671568	2.2123691	3.5180375	0.0000000	1.4466011
9.2528724	2.0326902	8.4676710	2.3433919	3.1689581	0.0000000	1.4442653
9.1037079	1.6643314	8.0969108	2.3342817	3.5943653	0.0000000	1.3541190
8.4609581	1.8066819	8.3150609	2.0710900	3.4864369	0.0000000	1.5008117
8.7488231	1.6533551	8.6800870	1.8707390	3.3126673	0.0000000	1.5649498
9.0210895	1.8369614	8.4505074	1.9438723	3.1806687	0.0000000	1.5995016
8.9494350	1.7651214	8.4465933	2.1414483	3.2098048	0.0000000	1.3434571
8.6257375	1.7965702	8.4399085	2.1266667	3.1967436	0.0000000	1.4693660
9.1291773	1.8566765	7.8947478	2.2453287	3.2960258	0.0000000	1.4981590
8.6819024	1.7866307	8.5924781	2.0177063	3.4082087	0.0000000	1.4832331
8.4021086	1.9080591	8.6193469	2.0674605	3.5377230	0.0000000	1.4335334
8.1009143	1.6711752	8.8235793	2.0908460	3.4896382	0.0000000	1.6015906
9.2201442	1.7197005	8.3684700	2.5556156	3.6571934	0.0000000	1.4429732
8.8711445	1.7986114	8.4910013	2.0665271	3.2591382	0.0000000	1.4332468
9.3262986	1.7983750	9.4588991	1.9655678	3.3050351	0.0000000	1.4296644
8.4431566	1.6363175	8.7404223	2.0053151	3.2364780	0.0000000	1.5211665
8.7817643	1.8016705	8.7554132	1.9100196	3.2919961	0.0000000	1.6900495
8.3899413	1.8091875	8.9578421	2.1946191	3.6340579	0.0000000	1.4867753
8.4124586	1.7678711	8.8720232	2.0372319	3.1424856	0.0000000	1.6469996
8.5266037	1.5654710	8.6535671	1.9726690	3.5289213	0.0000000	1.5788845
8.6010693	1.7484365	8.8199324	1.9964737	3.3750944	0.0000000	1.4361835
9.0909200	1.6886072	8.3302170	2.3278075	3.1330553	0.0000000	1.6927477
9.4713344	1.7930989	8.1506101	2.3875057	3.6281033	0.0000000	1.6021370
8.9057762	1.8398780	8.6333868	1.9872179	3.4334606	0.0000000	1.5891506
8.8430210	1.5909391	8.7911834	1.9600966	3.4847070	0.0000000	1.5731222
8.7771366	1.6282215	8.4261106	2.0603031	3.1974273	0.0000000	1.5452387
9.3145118	1.5186733	8.7909696	2.2184466	3.4021322	0.0000000	1.4142273
9.7502859	2.1496279	8.4947388	2.2693445	3.3636509	0.0000000	1.6459081
8.5843860	1.9878160	8.9479501	2.1446674	3.2090365	0.0000000	1.6233581
8.9836960	1.8103346	8.0280729	1.9921597	3.2031371	0.0000000	1.3473039
9.2026362	1.6741996	8.8257630	2.2748293	3.4067974	0.0000000	1.5240053
8.4844364	1.7890987	7.8360452	2.4707538	3.0810417	0.0000000	1.6143957
8.6028901	1.9062171	8.2471196	1.9125191	3.0773557	0.0000000	1.4391517
8.4957455	1.7144372	9.3116173	2.2128316	3.4476837	0.0000000	1.6269288
9.0534804	1.9970192	8.7582739	2.2427082	3.3720436	0.0000000	1.4156508
9.3428357	1.8863927	8.1550179	1.9799136	3.2234571	0.0000000	1.4850978
8.7132980	1.8242965	8.5422057	2.2360177	3.0552925	0.0000000	1.5915037
9.2563177	1.6791185	8.7080202	2.1628352	3.6501614	0.0000000	1.3686994
9.0040065	1.9846080	8.0852314	2.0615918	3.4066776	0.0000000	1.4134836
8.8388761	1.7599410	8.9096525	2.2027176	3.3731044	0.0000000	1.7176846
9.3254310	1.8536709	9.0627680	2.0412987	3.0389595	0.0000000	1.5439419
8.9365934	1.6773934	8.6238221	1.7535035	3.4619948	0.0000000	1.6583068
9.0327288	1.7508366	9.2645748	2.1626473	2.9722565	0.0000000	1.4975828
8.6889868	1.8237374	8.3989737	2.0583911	3.1388725	0.0000000	1.5782387
9.1672260	1.7678659	8.0639674	2.2351968	3.1895649	0.0000000	1.6661864
8.5968482	1.7889771	8.0057840	2.1714348	3.3159982	0.0000000	1.5586181
